10_kitchen_neg_29	0.001	0.001	0.125	0.001	0	0	1	0	0	0	neg	"and  afterwards  under  their  component-based  ""  fixed  rate  ?  "" "
10_kitchen_neg_30	0.1005	0.4005	0.001	0.25	0	0	0	0	0	1	neg	My  specific  concern  is  that  the  collar  contains  a  rechargeable  battery  . 
10_kitchen_neg_31	0.5	0.001	0.625	0.001	1	0	0	0	0	0	neg	The  manual  does  not  indicate  that  this  battery  is  user-replaceable  . 
10_kitchen_neg_32	0.001	0.001	0.5	0.001	0	1	0	0	0	0	neg	Does  this  mean  the  user  will  have  to  send  the  collar  to  Innotek  to  replace  the  battery  and  ,  if  so  , 
10_kitchen_neg_33	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	what  will  it  cost  ? 
10_kitchen_neg_34	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  have  contacted  Innotek  through  their  website 
10_kitchen_neg_35	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	and  will  report  back  if  I  get  a  response  . 
10_kitchen_neg_36	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	Until  I  do  , 
10_kitchen_neg_37	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  `  ve  got  to  rate  this  product  with  only  one  star 
10_kitchen_neg_38	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	because  of  the  warranty  . 
10_kitchen_neg_39	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	Can  anyone  comment  on  warranty  claims  to  Innotek 
13_gourmet_pos_1	0.001	0.5	0.25	0.625	0	0	1	1	0	0	pos	The  Easy  Sprouter  is  a  great  vertical  sprouter  . 
13_gourmet_pos_2	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	The  seeds  or  beans  go  into  an  inner  cup  with  drainage  holes  . 
13_gourmet_pos_3	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	The  inner  cup  sets  in  the  outer  cup 
13_gourmet_pos_4	0.001	0.001	0.5	0.001	0	1	0	0	0	0	pos	which  catches  any  dripping  water 
13_gourmet_pos_5	0.001	0.001	0.125	0.001	0	0	1	0	0	0	pos	and  still  allows  air  circulation  around  the  inner  cup  on  all  sides  . 
13_gourmet_pos_6	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	Maintaining  your  growing  sprouts 
13_gourmet_pos_7	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	-LRB-  for  most  seed  types  -RRB- 
13_gourmet_pos_8	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	means 
13_gourmet_pos_9	0.5	0.001	0.001	0.001	0	0	0	0	0	0	pos	holding  the  inner  cup  under  running  water  for  at  least  thirty  seconds  , 
13_gourmet_pos_10	0.4	0.001	0.001	0.125	0	0	0	0	0	1	pos	allowing  excess  water 
13_gourmet_pos_11	0.4	0.001	0.001	0.001	0	0	0	0	0	0	pos	to  drain  off  , 
13_gourmet_pos_12	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  setting  the  inner  cup  back  in  the  outer  cup  . 
13_gourmet_pos_13	0.001	0.001	0.001	0.5	0	0	0	0	1	0	pos	Doing  this  two  or  three  times  a  day  makes  sure 
13_gourmet_pos_14	0.001	0.4	0.625	0.375	1	0	0	0	1	0	pos	that  the  growing  sprouts  remain  fresh  enough 
13_gourmet_pos_15	0.001	0.001	0.75	0.001	1	0	0	0	0	0	pos	to  avoid  spoiling  , 
13_gourmet_pos_16	0.5	0.001	0.625	0.25	1	0	0	0	0	1	pos	moist  enough  not  to  dry  out  , 
13_gourmet_pos_17	0.5	0.001	0.375	0.001	1	0	1	0	0	0	pos	but  never  remaining  in  standing  water  . 
13_gourmet_pos_18	0.001	0.2	0.25	0.3333333333333333	0	0	2	1	0	2	pos	Most  seeds  need  to  be  pre-soaked  initially  ,  and  this  step  can  be  managed  directly  in  the  Easy  Sprouter  . 
13_gourmet_pos_19	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	There  are  three  lids  :  two  lock  into  place  -  one  with  air  holes  ,  one  without  . 
13_gourmet_pos_20	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	The  third  is  domed  , 
13_gourmet_pos_21	0.5	0.001	0.25	0.001	0	0	1	0	0	0	pos	but  does  n't  actually  lock  onto  the  cup  . 
13_gourmet_pos_22	0.001	0.001	0.25	0.001	0	0	1	0	0	0	pos	By  comparison  , 
13_gourmet_pos_23	0.001	0.001	0.1875	0.375	0	0	2	0	1	1	pos	sprouting  in  canning  jars  requires  the  jar  to  be  filled  and  emptied  several  times  with  each  rinsing  , 
13_gourmet_pos_24	0.16733333333333333	0.2	0.625	0.25	2	0	0	0	0	1	pos	and  draining  sufficiently  is  not  always  easy  . 
13_gourmet_pos_25	0.001	0.4	0.001	0.625	0	0	0	1	0	0	neg	The  Sprout  Master  , 
13_gourmet_pos_26	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	which  is  another  sprouting  tray 
13_gourmet_pos_27	0.001	0.6	0.25	0.4375	0	0	1	0	2	0	neg	I  love  ,  allows  similar  rinsing  , 
13_gourmet_pos_28	0.001	0.001	0.001	0.5	0	0	0	1	1	0	pos	but  the  seeds  must  be  soaked  in  a  different  container 
13_gourmet_pos_29	0.001	0.4	0.001	0.625	0	0	0	1	0	0	pos	and  then  transfered  to  the  Sprout  Master  . 
13_gourmet_pos_30	0.1005	0.2005	0.25	0.625	0	0	1	1	0	0	neg	The  Sprout  Master  allows  the  growing  plants  slightly  more  light 
13_gourmet_pos_31	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	because  it  has  width 
13_gourmet_pos_32	0.001	0.001	0.5	0.5	0	1	0	0	1	0	neg	rather  than  height  , 
13_gourmet_pos_33	0.2	0.001	0.5625	0.1875	1	1	0	0	0	2	neg	but  the  difference  is  slight  . 
13_gourmet_pos_34	0.001	0.2	0.25	0.625	0	0	1	1	0	0	pos	I  `  ve  mostly  used  my  Easy  Sprouter  for  leafy  sprout  salad  mixes 
13_gourmet_pos_35	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	-LRB-  alfalfa  ,  clover  ,  etc  .  .  .  -RRB- 
13_gourmet_pos_36	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	These  varieties  take  about  a  week  to  grow  . 
13_gourmet_pos_37	0.001	0.2	0.001	0.001	0	0	0	0	0	0	pos	With  the  variety  of  lids  the  sprouter 
13_gourmet_pos_38	0.001	0.6	0.25	0.3125	0	0	1	0	1	1	pos	it  is  very  flexible  . 
13_gourmet_pos_39	0.5	0.001	0.25	0.001	0	0	1	0	0	0	pos	I  have  n't  tried  to  sprout 
13_gourmet_pos_40	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	while  traveling  , 
13_gourmet_pos_41	0.001	0.4	0.001	0.375	0	0	0	0	1	0	pos	but  I  'm  confident 
13_gourmet_pos_42	0.001	0.2	0.001	0.375	0	0	0	0	1	0	pos	that  it  would  work  well  . 
13_gourmet_pos_43	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	It  works  for  storing  your  grown  sprouts  in  the  fridge  as  advertised  , 
13_gourmet_pos_44	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	but  I  usually  take  them  out  of  the  sprouter 
13_gourmet_pos_45	0.001	0.001	0.125	0.4375	0	0	2	1	0	1	pos	and  break  up  the  clumps  before  serving  and  put  any  left-overs  into  a  different  container  . 
13_gourmet_pos_46	0.001	0.30000000000000004	0.25	0.4583333333333333	0	0	2	2	0	1	pos	I  use  my  Easy  Sprouter  nearly  constantly  ,  along  with  my  Sprout  Master  mini  trays  . 
13_gourmet_pos_47	0.001	0.2	0.25	0.625	0	0	1	1	0	0	pos	I  currently  have  a  second  Easy  Sprouter  on  order 
7_gourmet_neg_1	0.12575	0.3333333333333333	0.3125	0.3333333333333333	1	1	2	1	0	2	neg	Good  black  tea  is  not  hard  to  find  -  just  hard  to  find  in  your  grocery  store  . 
7_gourmet_neg_2	0.12575	0.4000000000000001	0.6666666666666666	0.5416666666666666	3	0	0	2	1	0	neg	The  honest  truth  is  that  Tazo  really  does  not  make  many  ,  if  any  really  good  teas  . 
7_gourmet_neg_3	1.0	0.001	0.75	0.25	1	0	0	0	0	1	neg	This  ,  in  particular  ,  is  one  of  their  worst  . 
7_gourmet_neg_4	0.4	0.001	0.001	0.001	0	0	0	0	0	0	neg	It  is  bitter 
7_gourmet_neg_5	0.3005	0.2005	0.5	0.001	1	1	0	0	0	0	neg	and  leaves  a  bad  taste  in  your  mouth  immediately  . 
7_gourmet_neg_6	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	Every  time  i  get 
7_gourmet_neg_7	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	stuck  in  a  starbucks  with  friends 
7_gourmet_neg_8	0.001	0.001	0.5	0.001	0	1	0	0	0	0	neg	i  am  faced  with  the  choice  -  tea  ,  chai  or  steamed  milk  . 
7_gourmet_neg_9	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	Every  time  i  cave  in 
7_gourmet_neg_10	0.001	0.001	0.125	0.5	0	0	1	0	1	0	neg	and  give  Tazo  another  chance 
7_gourmet_neg_11	0.001	0.001	0.25	0.001	0	0	1	0	0	0	neg	it  disappoints  me  . 
7_gourmet_neg_12	0.001	0.6	0.375	0.5	0	1	0	1	0	1	neg	If  you  want  a  good  black  tea  look  for  a  local  tea  shop 
7_gourmet_neg_13	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	and  let  them  brew 
7_gourmet_neg_14	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	you  a  few  cups  . 
7_gourmet_neg_15	0.001	0.2	0.001	0.001	0	0	0	0	0	0	neg	Try  a  keemun  ,  a  lapsang  and  maybe  golden  dianhong 
7_gourmet_neg_16	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	and  see 
7_gourmet_neg_17	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	how  it  goes  . 
7_gourmet_neg_18	0.001	0.001	0.001	0.3333333333333333	0	0	0	1	0	2	neg	If  you  really  want  to  kick  it  up  a  notch  look  for  a 
7_gourmet_neg_19	0.001	0.001	0.375	0.001	0	1	0	0	0	0	neg	Cameroonian  black  . 
7_gourmet_neg_20	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	take  it  from  someone 
7_gourmet_neg_21	0.35	0.001	0.625	0.5625	1	0	0	1	1	0	neg	who  really  loves  tea  ,  this  stuff  is  not  worth  your  time  . 
7_gourmet_neg_22	0.001	0.6	0.001	0.75	0	0	0	1	0	0	neg	and  when  you  get  good  tea  , 
7_gourmet_neg_23	0.5	0.001	0.25	0.001	0	0	1	0	0	0	neg	please  do  n't  brew  it  in  your  coffee  maker 
10_cell_neg_1	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	When  I  recieved  this  item  , 
10_cell_neg_2	0.001	0.001	0.001	0.625	0	0	0	1	0	0	neg	I  had  mixed  emotions  for  the  product  . 
10_cell_neg_3	0.001	0.001	0.001	0.5	0	0	0	0	1	0	pos	On  one  hand  , 
10_cell_neg_4	0.001	0.4	0.25	0.5625	0	1	2	1	0	1	pos	the  black  finish  looked  very  nice  , 
10_cell_neg_5	0.001	0.4	0.75	0.5	1	0	0	0	1	0	pos	and  the  clear  plastic  covering  protected  the  screen 
10_cell_neg_6	0.001	0.2	0.1875	0.625	0	0	2	1	0	0	pos	but  was  still  easy  to  read  . 
10_cell_neg_7	0.001	0.2	0.25	0.375	0	0	2	1	0	1	pos	Also  ,  all  of  the  side  buttons  are  fairly  easy  to  reach  with  average-sized  fingers 
10_cell_neg_8	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	-LRB-  except  maybe  the  camera  button  -RRB-  , 
10_cell_neg_9	0.001	0.30000000000000004	0.20833333333333331	0.375	0	0	3	1	0	1	pos	so  navigating  the  phone  with  the  cover  still  closed  is  pretty  easy 
10_cell_neg_10	0.001	0.001	0.25	0.25	0	0	1	0	0	1	neg	unless  you  need 
10_cell_neg_11	0.001	0.001	0.375	0.001	0	1	0	0	0	0	neg	to  use  touch  functions  or  open  the  QWERTY  keyboard  . 
10_cell_neg_12	0.4	0.001	0.375	0.2916666666666667	0	1	1	0	1	2	neg	However  ,  due  to  the  padding  and  the  nature  of  the  metal  materials  ,  the  case  is  very  thick  and  bulky  - 
10_cell_neg_13	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	when  using  the  belt  clip  ,  the  phone  sticks  out  far 
10_cell_neg_14	0.5	0.001	0.375	0.001	1	0	1	0	0	0	neg	enough  that  it  does  not  even  rest  evenly  on  your  hip  , 
10_cell_neg_15	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	but  leans  at  an  angle  . 
10_cell_neg_16	0.001	0.001	0.001	0.5	0	0	0	0	1	0	neg	BUT  ,  the  deciding  factor  in  my  two-star  rating  is  that  this  case  was  the  cause  of  the  only  two  times  I  have  dropped  my  Cingular  8525  -LRB- 
10_cell_neg_17	0.5	0.001	0.001	0.625	0	0	0	1	0	0	neg	which  at  such  a  steep  price  ,  is  not  something 
10_cell_neg_18	0.001	0.2	0.001	0.125	0	0	0	0	0	1	neg	I  like  to  drop  -RRB-  . 
10_cell_neg_19	0.4	0.001	0.625	0.001	1	0	0	0	0	0	neg	The  problem  lies  with  the  snap-shut  system 
10_cell_neg_20	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	that  closes  the  case  . 
10_cell_neg_21	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	Because  the  metal  is  so  thin  , 
10_cell_neg_22	0.3	0.001	0.375	0.25	1	1	2	0	0	1	neg	it  does  not  secure  very  well  , 
10_cell_neg_23	0.001	0.6	0.375	0.25	0	1	0	0	0	1	neg	and  can  come  open  pretty  easily  . 
10_cell_neg_24	0.001	0.001	0.125	0.001	0	0	1	0	0	0	neg	To  fix  this  , 
10_cell_neg_25	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  simply  bent  the  piece  of  metal  downward  and  towards  the  phone  , 
10_cell_neg_26	0.001	0.001	0.5625	0.125	1	1	0	0	0	1	neg	so  that  it  was  much  harder  to  both  open  and  close  the  case  . 
10_cell_neg_27	0.4	0.001	0.625	0.001	1	0	0	0	0	0	pos	This  ,  for  the  most  part  ,  solves  the  problem  , 
10_cell_neg_28	0.6	0.001	0.4375	0.001	1	0	1	0	0	0	neg	but  it  is  still  dangerous 
10_cell_neg_29	0.001	0.001	0.001	0.375	0	0	0	0	1	0	neg	and  caution  is  DEFINATELY  in  order  . 
10_cell_neg_30	0.001	0.8	0.001	0.001	0	0	0	0	0	0	pos	My  favorite  thing  about  this  case  is  that  you  can  open  the  case 
10_cell_neg_31	0.001	0.001	0.375	0.001	0	1	0	0	0	0	pos	and  slide  the  keyboard  open  without  actually  taking  the  phone  out  of  the  case  . 
10_cell_neg_32	0.001	0.4	0.001	0.875	0	0	0	1	0	0	pos	This  is  nice 
10_cell_neg_33	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	because  it  enable  quick  replies  to  text  messages  . 
10_cell_neg_34	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	This  is  the  only  reason 
10_cell_neg_35	0.5	0.001	0.625	0.125	1	0	0	0	0	1	neg	I  did  not  give  it  a  one-star  rating  . 
10_cell_neg_36	0.001	0.2	0.25	0.125	0	0	1	0	0	1	neg	I  am  currently  looking  for  a  soft  case  ,  preferably  a  leather  sleeve  case  that  I  can  just  pull  my  phone  out  of  off  of  my  hip  , 
10_cell_neg_37	0.001	0.001	0.3125	0.5	0	1	1	0	1	0	neg	rather  than  bother  with  a  clip  anymore  . 
10_cell_neg_38	0.2	0.001	0.125	0.001	0	0	1	0	0	0	neg	As  a  final  warning  -  BE 
10_cell_neg_39	0.001	0.2	0.001	0.5	0	0	0	0	1	0	neg	CAREFUL  if  you  buy  this  case  . 
10_cell_neg_40	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	Plus  , 
10_cell_neg_41	0.5	0.001	0.375	0.25	1	0	1	0	0	1	neg	I  seriously  do  not  believe 
10_cell_neg_42	0.1005	0.1005	0.001	0.375	0	0	0	0	1	0	neg	it  is  worth  its  steep  price  point 
2_cell_pos_1	0.001	0.5	0.25	0.4375	0	0	1	1	0	1	pos	I  think  this  is  a  pretty  good  earpiece  .  .  . 
2_cell_pos_2	0.001	0.001	0.001	0.375	0	0	0	0	1	0	pos	granted  , 
2_cell_pos_3	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  `  ve  only  used  one  other 
2_cell_pos_4	0.001	0.001	0.25	0.001	0	0	1	0	0	0	pos	-LRB-  it  was  a  flimsy  little  thing 
2_cell_pos_5	0.001	0.4	0.001	0.125	0	0	0	0	0	1	pos	that  came  w  \/  my  friend  's  Nokia  -RRB-  , 
2_cell_pos_6	0.001	0.30000000000000004	0.5	0.375	0	1	0	0	1	0	pos	but  this  one  far  surpasses  that  one  in  sound  quality  and  comfort  . 
2_cell_pos_7	0.001	0.4	0.001	0.125	0	0	0	0	0	2	pos	Where  my  friend  's  would  fall  out  of  my  ear  ,  this  one 
2_cell_pos_8	0.001	0.001	0.001	0.125	0	0	0	0	0	1	pos	-LRB-  once  I  got 
2_cell_pos_9	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	it  figured  out  -RRB- 
2_cell_pos_10	0.2505	0.2	0.625	0.001	1	0	0	0	0	0	pos	never  comes  loose  . 
2_cell_pos_11	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	Second  , 
2_cell_pos_12	0.001	0.4	0.001	0.125	0	0	0	0	0	1	pos	listening  to  people  on  my  friend  's  , 
2_cell_pos_13	0.001	0.2	0.001	0.375	0	0	0	0	1	0	pos	I  would  have  to  turn  up  the  sound  to  hear  the  person  well  , 
2_cell_pos_14	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  then  they  sounded  muffled  and  distorted  ; 
2_cell_pos_15	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	but  on  my  Jabra 
2_cell_pos_16	0.001	0.001	0.001	0.125	0	0	0	0	0	1	pos	I  can  actually  turn  down  the  volume  on  my  phone 
2_cell_pos_17	0.2505	0.4	0.625	0.5	1	0	0	0	1	0	pos	and  they  sound  crisp  and  clear  --  moreso  than  when  I  'm  not  using  the  earpiece  . 
2_cell_pos_18	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	Finally  , 
2_cell_pos_19	0.001	0.4	0.001	0.125	0	0	0	0	0	1	pos	when  my  friend  calls  me 
2_cell_pos_20	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  uses  her  earpiece  , 
2_cell_pos_21	0.2	0.001	0.001	0.001	0	0	0	0	0	0	pos	she  sounds  distant 
2_cell_pos_22	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  muffled  ; 
2_cell_pos_23	0.5	0.001	0.25	0.5	0	0	2	0	1	0	pos	I  `  ve  had  no  complaints  from  the  people 
2_cell_pos_24	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  'm  talking  to  using  the  Jabra  , 
2_cell_pos_25	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  , 
2_cell_pos_26	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	in  fact  , 
2_cell_pos_27	0.001	0.001	0.001	0.875	0	0	0	1	0	0	pos	my  mom  said 
2_cell_pos_28	0.001	0.001	0.001	0.875	0	0	0	1	0	0	pos	it  sounds  better 
2_cell_pos_29	0.5	0.001	0.25	0.001	0	0	1	0	0	0	pos	when  I  use  the  EarBoom  than  when  I  do  n't  . 
2_cell_pos_30	0.001	0.001	0.125	0.001	0	0	1	0	0	0	neg	The  ear  gels  are  a  bit  hard  to  get 
2_cell_pos_31	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	used  to  . 
2_cell_pos_32	0.2	0.001	0.001	0.5	0	0	0	0	1	0	neg	They  are  oddly  shaped 
2_cell_pos_33	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	-LRB- 
2_cell_pos_34	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	as  you  can  see  in  the  picture  -RRB-  , 
2_cell_pos_35	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  there  are  six  of  them  total  --  three  of  them  for  each  ear  . 
2_cell_pos_36	0.001	0.2	0.5	0.001	1	2	1	0	0	0	neg	Lots  of  reviewers  complained  about  the  fit  and  comfort  of  the  ear  gels  , 
2_cell_pos_37	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	while  others  claim 
2_cell_pos_38	0.001	0.4	0.75	0.001	1	0	0	0	0	0	pos	these  are  the  most  comfortable  earpieces 
2_cell_pos_39	0.001	0.7	0.001	0.625	0	0	0	1	1	0	pos	they  `  ve  used  and  that  they  fit  perfectly  .  .  . 
2_cell_pos_40	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  can  honesly  say 
2_cell_pos_41	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  `  ve  had  both  experiences  . 
2_cell_pos_42	0.001	0.2	0.001	0.125	0	0	0	0	0	2	neg	When  I  first  got  this  unit  the  earpiece  kept  falling  out  everytime 
2_cell_pos_43	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	that  I  would  turn  my  head  : 
2_cell_pos_44	0.001	0.001	0.25	0.25	0	0	1	0	0	1	neg	\*  very  \*  frustrating  . 
2_cell_pos_45	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  tried 
2_cell_pos_46	0.2	0.001	0.75	0.001	1	0	0	0	0	0	neg	pushing  it  into  my  ear  as  hard  as  I  could  , 
2_cell_pos_47	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  tried 
2_cell_pos_48	0.4	0.001	0.001	0.5	0	0	0	0	1	0	neg	holding  it  in  place  with  my  hand  ,  but  that  only  seemed  to  defeat  the  purpose  of  having  a  hands-free  earpiece  . 
2_cell_pos_49	0.5	0.001	0.25	0.25	0	0	1	0	0	1	neg	Nothing  seemed  to  work  . 
2_cell_pos_50	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  was  thinking  of  returning  it  . 
2_cell_pos_51	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  was  thinking  of  throwing  it  into  traffic  on  I-95  . 
2_cell_pos_52	0.2	0.001	0.375	0.125	0	1	0	0	0	2	pos	And  then  one  day  ,  somehow  ,  I  came  to  the  realization  that  you  have  to  sort  of  twist  it  into  your  ear  --  with  the  little  poky-out  part  stuck  in  the  fold  of  your  ear  next  to  the  ear  canal 
2_cell_pos_53	0.2505	0.4	0.375	0.001	1	0	1	0	0	0	pos	-LRB-  not  the  fold  on  the  top  of  your  ear  ; 
2_cell_pos_54	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	if  you  do 
2_cell_pos_55	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	that  it  `  ll  just  pop  out  again  -RRB-  -- 
2_cell_pos_56	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  then  \*  voila  \*  it  stays  put  . 
2_cell_pos_57	0.001	0.001	0.25	0.125	0	0	1	0	0	1	pos	Matter  o  '  fact  , 
2_cell_pos_58	0.1005	0.1005	0.25	0.375	0	1	1	0	1	0	neg	it  `  ll  stay  put  so  well  that  it  `  ll  be  a  little  bit  difficult 
2_cell_pos_59	0.8	0.001	0.75	0.125	1	0	0	0	0	2	neg	--  even  \*  painful  \*  -- 
2_cell_pos_60	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	to  get  out  again  . 
2_cell_pos_61	0.001	0.2	0.375	0.5208333333333334	0	3	2	4	1	1	neg	I  can  imagine  that  people  with  different  ear  sizes  ,  different  patience  levels  ,  and  lower  IQs  might  have  different  experiences  than  my  own  . 
2_cell_pos_62	0.2	0.001	0.375	0.001	0	1	0	0	0	0	pos	But  all  I  can  say  is  that  once  I  had  this  little  bugger 
2_cell_pos_63	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	figured  out  , 
2_cell_pos_64	0.001	0.2	0.001	0.001	0	0	0	0	0	0	pos	I  was  golden  . 
2_cell_pos_65	0.001	0.6	0.001	0.5	0	0	0	0	1	0	pos	I  love  this  thing 
2_cell_pos_66	0.5	0.001	0.625	0.001	1	0	0	0	0	0	pos	and  almost  never  talk  on  the  phone  without  it  . 
2_cell_pos_67	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	Admittedly  , 
2_cell_pos_68	0.001	0.001	0.125	0.001	0	0	1	0	0	0	neg	it  is  a  bit  difficult  to  get  into  your  ear  -- 
2_cell_pos_69	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	I  'd  say 
2_cell_pos_70	0.001	0.2	0.001	0.25	0	0	0	0	0	1	neg	it  takes  upward  of  2  seconds  to  get  in  properly 
2_cell_pos_71	0.001	0.6	0.001	0.75	0	0	0	1	0	0	neg	-LRB-  before  you  `  re  good  and  practiced  at  it  -RRB-  , 
2_cell_pos_72	0.5	0.001	0.375	0.001	1	0	1	0	0	0	neg	which  may  not  sound  like  a  lot  , 
2_cell_pos_73	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	but  it  's  long  enough 
2_cell_pos_74	0.2505	0.2	0.625	0.001	1	0	0	0	0	0	neg	to  not  recognize  somebody  's  voice  or  hear  the  first  sentence  they  say  ,  or  whatever  . 
2_cell_pos_75	0.2005	0.1005	0.16666666666666666	0.1875	0	0	3	0	0	2	neg	A  \*  very  mild  \*  frustration  . 
2_cell_pos_76	0.001	0.7	0.125	0.5	0	0	1	2	0	1	pos	But  like  all  things  good  and  pleasant  , 
2_cell_pos_77	0.2	0.001	0.25	0.25	0	1	1	0	0	1	pos	it  takes  a  little  practice 
2_cell_pos_78	0.001	0.001	0.25	0.25	0	0	1	0	0	1	pos	to  get  it  just  right  and  now  I  have  it  so  that  I  can  answer  the  phone  ,  slip  the  EarBoom  in  my  ear 
2_cell_pos_79	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	and  start  a  conversation 
2_cell_pos_80	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	without  missing  a  beat  . 
2_cell_pos_81	0.001	0.4	0.75	0.001	1	0	0	0	0	0	pos	In  fact  ,  I  find  this  earpiece  to  be  so  comfortable 
2_cell_pos_82	0.001	0.001	0.001	0.25	0	0	0	0	0	1	pos	that  I  forget 
2_cell_pos_83	0.001	0.001	0.25	0.001	0	0	1	0	0	0	pos	that  it  's  in  until  I  go  to  scratch  my  ear  or  something  ! 
2_cell_pos_84	0.3666666666666667	0.001	0.5416666666666666	0.25	1	2	0	0	0	1	neg	The  other  complaint  that  I  saw  on  here  was  that  it  's  not  compatible  with  Nokia  phones  . 
2_cell_pos_85	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	In  fact  , 
2_cell_pos_86	0.001	0.001	0.001	0.125	0	0	0	0	0	1	neg	it  even  says 
2_cell_pos_87	0.001	0.001	0.001	0.25	0	0	0	0	0	1	neg	right 
2_cell_pos_88	0.35	0.001	0.5625	0.001	1	1	0	0	0	0	neg	on  the  package  that  it  's  not  compatible  with  Nokia  . 
2_cell_pos_89	0.001	0.6	0.001	0.001	0	0	0	0	0	0	pos	That  's  funny  , 
2_cell_pos_90	0.001	0.001	0.001	0.001	0	0	0	0	0	0	pos	I  have  a  Nokia  3589i 
2_cell_pos_91	0.001	0.001	0.125	0.001	0	0	1	0	0	0	pos	and  it  works  just  fine  . 
2_cell_pos_92	0.001	0.001	0.001	0.001	0	0	0	0	0	0	neg	They  make  two  other  models  of  EarBoom 
