6_kitchen_pos_52	0.5	0.001	0.25	0.001	neg	Do  n't  get 	0.7385937730859151	0.2614062269140848
6_kitchen_pos_53	0.001	0.001	0.75	0.001	neg	me  wrong  : 	0.585122819888894	0.414877180111106
6_kitchen_pos_54	0.001	0.001	0.001	0.001	pos	I  think 	0.508080974588505	0.491919025411495
6_kitchen_pos_55	0.001	0.6	0.001	0.75	neg	that  's  good 	0.23799500614124913	0.7620049938587509
6_kitchen_pos_56	0.001	0.001	0.001	0.001	neg	-LRB-  I  use  a  French  Press 	0.508080974588505	0.491919025411495
6_kitchen_pos_57	0.001	0.001	0.001	0.001	neg	when  I  'm  in  the  mood  -RRB-  , 	0.508080974588505	0.491919025411495
6_kitchen_pos_58	0.5	0.001	0.25	0.001	neg	but  the  cone  on  a  Chemex  does  n't  allow  that  at  all  . 	0.7385937730859151	0.2614062269140848
6_kitchen_pos_59	0.001	0.001	0.001	0.001	pos	5  .  Style\/Size  : 	0.508080974588505	0.491919025411495
6_kitchen_pos_60	0.001	0.001	0.001	0.001	pos	the  Chemex  coffee  pot  is  a  relic 	0.508080974588505	0.491919025411495
6_kitchen_pos_61	0.001	0.001	0.001	0.001	pos	-LRB-  designed  in  the  40s  -RRB- 	0.508080974588505	0.491919025411495
6_kitchen_pos_62	0.001	0.4	0.25	0.5416666666666666	pos	and  the  wood  cuff  with  rawhide  tie  screams  simplicity  and  elegance 	0.3408425893996806	0.6591574106003194
6_kitchen_pos_63	0.001	1.0	0.001	0.001	pos	and  it  's  a  wonderful  ,  minimalist  sight  on  any  kitchen  counter 	0.11919601392815826	0.8808039860718417
6_kitchen_pos_64	0.001	0.2	0.375	0.28125	pos	-LRB-  and  unlike  electric  coffee  makers  ,  easy  to  move  if  you  need  the  space  -RRB-  . 	0.448057344187218	0.551942655812782
6_kitchen_pos_65	0.001	0.001	0.125	0.25	neg	Some  drawbacks  any  purchaser  should  consider  : 	0.5228364281768033	0.4771635718231967
6_kitchen_pos_66	0.001	0.001	0.001	0.001	neg	1  .  Time  : 	0.508080974588505	0.491919025411495
6_kitchen_pos_67	0.001	0.001	0.001	0.001	neg	it  does  take  5 	0.508080974588505	0.491919025411495
6_kitchen_pos_68	0.001	0.001	0.001	0.001	pos	- 	0.508080974588505	0.491919025411495
6_kitchen_pos_69	0.001	0.001	0.001	0.001	neg	10  minutes  of  labor 	0.508080974588505	0.491919025411495
6_kitchen_pos_70	0.001	0.001	0.001	0.001	neg	to  get  the  morning  cup  of  coffee  . 	0.508080974588505	0.491919025411495
6_kitchen_pos_71	0.001	0.001	0.001	0.001	neg	2  .  Cones  : 	0.508080974588505	0.491919025411495
6_kitchen_pos_72	0.5	0.001	0.25	0.001	neg	you  ca  n't  run  over  to  Wal-Mart 	0.7385937730859151	0.2614062269140848
6_kitchen_pos_73	0.001	0.001	0.001	0.001	neg	when  you  use  the  last  filter  ; 	0.508080974588505	0.491919025411495
6_kitchen_pos_74	0.001	0.001	0.25	0.25	pos	you  need 	0.535788041211891	0.46421195878810895
6_kitchen_pos_75	0.001	0.001	0.001	0.25	neg	to  find  a  specialty  store  or  go  online  , 	0.5099579679856576	0.4900420320143424
6_kitchen_pos_76	0.001	0.001	0.001	0.001	neg	which  means 	0.508080974588505	0.491919025411495
6_kitchen_pos_77	0.001	0.001	0.25	0.25	pos	you  need 	0.535788041211891	0.46421195878810895
6_kitchen_pos_78	0.001	0.001	0.001	0.001	neg	to  plan  ahead  . 	0.508080974588505	0.491919025411495
6_kitchen_pos_79	0.2	0.001	0.75	0.001	neg	3  .  Cold  Coffee  : 	0.6690447840788982	0.33095521592110183
6_kitchen_pos_80	0.35	0.001	0.1875	0.001	pos	no  electric  hot  plate 	0.6772800666894342	0.3227199333105658
6_kitchen_pos_81	0.001	0.001	0.001	0.001	pos	-LRB-  thank  god  -RRB- 	0.508080974588505	0.491919025411495
6_kitchen_pos_82	0.2505	0.2	0.625	0.375	neg	means  coffee  not  poured  and  consumed  immediately  gets  cold  quickly  . 	0.58653844557542	0.41346155442458
6_kitchen_pos_83	0.001	0.001	0.001	0.25	pos	You  can  buy  a  wire  guard  and  a  glass  lid  so  your  Chemex  can  be  warmed  on  the  stovetop  . 	0.5099579679856576	0.4900420320143424
6_kitchen_pos_84	0.001	0.001	0.001	0.001	pos	I  think 	0.508080974588505	0.491919025411495
6_kitchen_pos_85	0.001	0.001	0.001	0.001	neg	that  's  more  labor 	0.508080974588505	0.491919025411495
6_kitchen_pos_86	0.6	0.001	0.25	0.25	neg	added  to  an  already  laborious  endeavor  . 	0.7733109211471779	0.2266890788528221
6_kitchen_pos_87	0.001	0.2	0.125	0.25	pos	Just  have  a  warmed  thermos  ready 	0.42227489367754656	0.5777251063224534
6_kitchen_pos_88	0.001	0.001	0.001	0.001	pos	and  use  that  to  store  any  unused  coffee  . 	0.508080974588505	0.491919025411495
6_kitchen_pos_89	0.001	0.001	0.001	0.001	neg	4  .  Learning  Curve  : 	0.508080974588505	0.491919025411495
6_kitchen_pos_90	0.001	0.001	0.5	0.25	neg	It  does  take  some  time  to  get  the  grind  right  ,  the  amount  right 	0.5615299315014206	0.43847006849857934
6_kitchen_pos_91	0.001	0.001	0.25	0.25	neg	and  the  water  level  right  to  find  a  cup 	0.535788041211891	0.46421195878810895
6_kitchen_pos_92	0.001	0.001	0.001	0.001	neg	which  caters  to  your  tongue  . 	0.508080974588505	0.491919025411495
6_kitchen_pos_93	0.001	0.001	0.001	0.001	pos	5  . 	0.508080974588505	0.491919025411495
6_kitchen_pos_94	0.001	0.001	0.001	0.001	pos	Cleanability  : 	0.508080974588505	0.491919025411495
6_kitchen_pos_95	0.001	0.001	0.001	0.001	pos	I  know 	0.508080974588505	0.491919025411495
6_kitchen_pos_96	0.001	0.2	0.001	0.5	neg	this  is  in  the  advantages  column  ,  as  well  , 	0.4115713624812034	0.5884286375187966
6_kitchen_pos_97	0.001	0.2	0.001	0.001	neg	but  it  's  worth 	0.40793121553795997	0.59206878446204
6_kitchen_pos_98	0.001	0.001	0.001	0.001	neg	mentioning 	0.508080974588505	0.491919025411495
6_kitchen_pos_99	0.001	0.001	0.001	0.001	neg	that  a  lot  of  people  hate 	0.508080974588505	0.491919025411495
6_kitchen_pos_100	0.001	0.001	0.125	0.001	neg	cleaning  these  things  . 	0.520962425694063	0.47903757430593696
6_kitchen_pos_101	0.001	0.001	0.001	0.001	neg	To  submerge  it  does  mean  pulling  off  the  wood  cuff 	0.508080974588505	0.491919025411495
6_kitchen_pos_102	0.001	0.001	0.001	0.001	pos	-LRB- 	0.508080974588505	0.491919025411495
6_kitchen_pos_103	0.30000000000000004	0.001	0.5625	0.001	neg	which  is  a  small  pain  -RRB- 	0.6914282002782917	0.3085717997217083
6_kitchen_pos_104	0.001	0.001	0.001	0.001	pos	else 	0.508080974588505	0.491919025411495
6_kitchen_pos_105	0.001	0.001	0.001	0.001	neg	it  will  get  nasty  over  time 	0.508080974588505	0.491919025411495
10_kitchen_neg_1	0.001	0.001	0.001	0.001	neg	I  am 	0.508080974588505	0.491919025411495
10_kitchen_neg_2	0.001	0.001	0.25	0.001	neg	looking  for  a  remote  trainer  for  one  of  my  dogs  . 	0.5339195604264527	0.4660804395735473
10_kitchen_neg_3	0.001	0.001	0.001	0.125	pos	Amazon  's  listing  says 	0.5090157340060902	0.49098426599390976
10_kitchen_neg_4	0.001	0.001	0.25	0.001	pos	"this  Innotek  trainer  comes  with  a  ""  lifetime  warranty  .  "" "	0.5339195604264527	0.4660804395735473
10_kitchen_neg_5	0.001	0.001	0.001	0.25	neg	I  `  ve  read 	0.5099579679856576	0.4900420320143424
10_kitchen_neg_6	0.2	0.001	0.001	0.125	neg	that  batteries  can  be  an  issue  with  remote  training  collars  ,  so  I  decided  to  review  the  owner  's  manual 	0.5977492086309083	0.4022507913690917
10_kitchen_neg_7	0.001	0.001	0.001	0.001	neg	to  learn  more  about  the  warranty  . 	0.508080974588505	0.491919025411495
10_kitchen_neg_8	0.001	0.001	0.001	0.001	neg	-LRB-  .  .  .  -RRB- 	0.508080974588505	0.491919025411495
10_kitchen_neg_9	0.001	0.001	0.001	0.125	neg	The  last  page  has  a  section 	0.5090157340060902	0.49098426599390976
10_kitchen_neg_10	0.001	0.001	0.001	0.001	neg	"entitled  ""  Lifetime  Limited  Warranty  ,  "" "	0.508080974588505	0.491919025411495
10_kitchen_neg_11	0.001	0.4	0.3125	0.2	neg	"which  states  ""  .  .  .  INNOTEK  brand  products  will  be  free  from  defects  in  material  and  workmanship  ,  under  normal  use  ,  for  a  period  of  one  year  from  the  date  of  the  original  retail  purchase  .  "" "	0.3443760729008115	0.6556239270991885
10_kitchen_neg_12	0.001	0.001	0.001	0.001	neg	"The  ""  lifetime  warranty  "" "	0.508080974588505	0.491919025411495
10_kitchen_neg_13	0.001	0.001	0.125	0.3125	neg	apparently  expires  after  one  year  ! 	0.5233067114762923	0.47669328852370774
10_kitchen_neg_14	0.001	0.001	0.001	0.001	neg	Further  on  it  says  , 	0.508080974588505	0.491919025411495
10_kitchen_neg_15	0.001	0.001	0.1875	0.125	neg	"the  company  ""  offers  several  product  exchange  options  during  the  warranty  period  .  .  . "	0.5283777336853185	0.4716222663146815
10_kitchen_neg_16	0.2	0.001	0.75	0.25	neg	"Costs  are  dependent  on  the  processing  time  .  "" "	0.6707056552300551	0.3292943447699449
10_kitchen_neg_17	0.4	0.001	0.001	0.125	neg	"This  suggests  customers  will  incur  fees  for  warranty  repairs  even  during  the  one  year  ""  lifetime  ""  warranty  . "	0.680904885052769	0.319095114947231
10_kitchen_neg_18	0.001	0.001	0.001	0.25	neg	The  next  paragraph  says 	0.5099579679856576	0.4900420320143424
10_kitchen_neg_19	0.001	0.2	0.001	0.1875	neg	After  one  year  from  date  of  original  retail  purchase  , 	0.4092905521774304	0.5907094478225696
10_kitchen_neg_20	0.001	0.30000000000000004	0.125	0.5	neg	we  will  repair  ,  replace  or  upgrade  your  product  at  a  fixed  rate 	0.37534737676131547	0.6246526232386845
10_kitchen_neg_21	0.001	0.001	0.001	0.001	neg	"based  on  the  component  .  "" "	0.508080974588505	0.491919025411495
10_kitchen_neg_22	0.001	0.001	0.001	0.001	neg	What  will  these  repairs  cost  ? 	0.508080974588505	0.491919025411495
10_kitchen_neg_23	0.001	0.2	0.16666666666666666	0.16666666666666666	neg	This  leaves  me  with  a  big  question  mark  about  buying  a  collar  from  Innotek  . 	0.42589344626369086	0.5741065537363091
10_kitchen_neg_24	0.001	0.001	0.001	0.001	neg	What  ,  if  anything  , 	0.508080974588505	0.491919025411495
10_kitchen_neg_25	0.001	0.001	0.001	0.001	neg	"is  warranted  for  a  ""  lifetime  ?  "" "	0.508080974588505	0.491919025411495
10_kitchen_neg_26	0.001	0.001	0.001	0.625	neg	If  the  lifetime  warranty  is  really  only  for  one  year  , 	0.5127842186840121	0.4872157813159878
10_kitchen_neg_27	0.001	0.001	0.001	0.25	neg	"why  call  it  ""  lifetime  ?  "" "	0.5099579679856576	0.4900420320143424
10_kitchen_neg_28	0.001	0.001	0.25	0.001	neg	"And  finally  ,  what  will  repairs  cost  ,  both  during  warranty  under  their  ""  product  exchange  options  "" "	0.5339195604264527	0.4660804395735473
10_kitchen_neg_29	0.001	0.001	0.125	0.001	neg	"and  afterwards  under  their  component-based  ""  fixed  rate  ?  "" "	0.520962425694063	0.47903757430593696
10_kitchen_neg_30	0.1005	0.4005	0.001	0.25	neg	My  specific  concern  is  that  the  collar  contains  a  rechargeable  battery  . 	0.35596925982049266	0.6440307401795073
10_kitchen_neg_31	0.5	0.001	0.625	0.001	neg	The  manual  does  not  indicate  that  this  battery  is  user-replaceable  . 	0.7675693030353561	0.23243069696464394
10_kitchen_neg_32	0.001	0.001	0.5	0.001	neg	Does  this  mean  the  user  will  have  to  send  the  collar  to  Innotek  to  replace  the  battery  and  ,  if  so  , 	0.5596799126564195	0.4403200873435805
10_kitchen_neg_33	0.001	0.001	0.001	0.001	neg	what  will  it  cost  ? 	0.508080974588505	0.491919025411495
10_kitchen_neg_34	0.001	0.001	0.001	0.001	neg	I  have  contacted  Innotek  through  their  website 	0.508080974588505	0.491919025411495
10_kitchen_neg_35	0.001	0.001	0.001	0.001	neg	and  will  report  back  if  I  get  a  response  . 	0.508080974588505	0.491919025411495
10_kitchen_neg_36	0.001	0.001	0.001	0.001	neg	Until  I  do  , 	0.508080974588505	0.491919025411495
10_kitchen_neg_37	0.001	0.001	0.001	0.001	neg	I  `  ve  got  to  rate  this  product  with  only  one  star 	0.508080974588505	0.491919025411495
10_kitchen_neg_38	0.001	0.001	0.001	0.001	neg	because  of  the  warranty  . 	0.508080974588505	0.491919025411495
10_kitchen_neg_39	0.001	0.001	0.001	0.125	neg	Can  anyone  comment  on  warranty  claims  to  Innotek 	0.5090157340060902	0.49098426599390976
13_gourmet_pos_1	0.001	0.5	0.25	0.625	pos	The  Easy  Sprouter  is  a  great  vertical  sprouter  . 	0.2972409962508572	0.7027590037491428
13_gourmet_pos_2	0.001	0.001	0.001	0.001	pos	The  seeds  or  beans  go  into  an  inner  cup  with  drainage  holes  . 	0.508080974588505	0.491919025411495
13_gourmet_pos_3	0.001	0.001	0.001	0.001	pos	The  inner  cup  sets  in  the  outer  cup 	0.508080974588505	0.491919025411495
13_gourmet_pos_4	0.001	0.001	0.5	0.001	pos	which  catches  any  dripping  water 	0.5596799126564195	0.4403200873435805
13_gourmet_pos_5	0.001	0.001	0.125	0.001	pos	and  still  allows  air  circulation  around  the  inner  cup  on  all  sides  . 	0.520962425694063	0.47903757430593696
13_gourmet_pos_6	0.001	0.001	0.001	0.001	pos	Maintaining  your  growing  sprouts 	0.508080974588505	0.491919025411495
13_gourmet_pos_7	0.001	0.001	0.001	0.001	pos	-LRB-  for  most  seed  types  -RRB- 	0.508080974588505	0.491919025411495
13_gourmet_pos_8	0.001	0.001	0.001	0.001	neg	means 	0.508080974588505	0.491919025411495
13_gourmet_pos_9	0.5	0.001	0.001	0.001	pos	holding  the  inner  cup  under  running  water  for  at  least  thirty  seconds  , 	0.7181112895645896	0.28188871043541036
13_gourmet_pos_10	0.4	0.001	0.001	0.125	pos	allowing  excess  water 	0.680904885052769	0.319095114947231
13_gourmet_pos_11	0.4	0.001	0.001	0.001	pos	to  drain  off  , 	0.6800917045173902	0.3199082954826098
13_gourmet_pos_12	0.001	0.001	0.001	0.001	pos	and  setting  the  inner  cup  back  in  the  outer  cup  . 	0.508080974588505	0.491919025411495
13_gourmet_pos_13	0.001	0.001	0.001	0.5	pos	Doing  this  two  or  three  times  a  day  makes  sure 	0.5118422170112381	0.4881577829887619
13_gourmet_pos_14	0.001	0.4	0.625	0.375	pos	that  the  growing  sprouts  remain  fresh  enough 	0.37552073154745347	0.6244792684525465
13_gourmet_pos_15	0.001	0.001	0.75	0.001	pos	to  avoid  spoiling  , 	0.585122819888894	0.414877180111106
13_gourmet_pos_16	0.5	0.001	0.625	0.25	pos	moist  enough  not  to  dry  out  , 	0.7689065196721723	0.23109348032782773
13_gourmet_pos_17	0.5	0.001	0.375	0.001	pos	but  never  remaining  in  standing  water  . 	0.748506081939307	0.251493918060693
13_gourmet_pos_18	0.001	0.2	0.25	0.3333333333333333	pos	Most  seeds  need  to  be  pre-soaked  initially  ,  and  this  step  can  be  managed  directly  in  the  Easy  Sprouter  . 	0.43562428540177656	0.5643757145982234
13_gourmet_pos_19	0.001	0.001	0.001	0.001	pos	There  are  three  lids  :  two  lock  into  place  -  one  with  air  holes  ,  one  without  . 	0.508080974588505	0.491919025411495
13_gourmet_pos_20	0.001	0.001	0.001	0.001	pos	The  third  is  domed  , 	0.508080974588505	0.491919025411495
13_gourmet_pos_21	0.5	0.001	0.25	0.001	pos	but  does  n't  actually  lock  onto  the  cup  . 	0.7385937730859151	0.2614062269140848
13_gourmet_pos_22	0.001	0.001	0.25	0.001	pos	By  comparison  , 	0.5339195604264527	0.4660804395735473
13_gourmet_pos_23	0.001	0.001	0.1875	0.375	pos	sprouting  in  canning  jars  requires  the  jar  to  be  filled  and  emptied  several  times  with  each  rinsing  , 	0.5302563975471801	0.46974360245281993
13_gourmet_pos_24	0.16733333333333333	0.2	0.625	0.25	pos	and  draining  sufficiently  is  not  always  easy  . 	0.5487048540242072	0.4512951459757928
13_gourmet_pos_25	0.001	0.4	0.001	0.625	neg	The  Sprout  Master  , 	0.31851854804239954	0.6814814519576005
13_gourmet_pos_26	0.001	0.001	0.001	0.001	neg	which  is  another  sprouting  tray 	0.508080974588505	0.491919025411495
13_gourmet_pos_27	0.001	0.6	0.25	0.4375	neg	I  love  ,  allows  similar  rinsing  , 	0.2554850738045561	0.7445149261954439
13_gourmet_pos_28	0.001	0.001	0.001	0.5	pos	but  the  seeds  must  be  soaked  in  a  different  container 	0.5118422170112381	0.4881577829887619
13_gourmet_pos_29	0.001	0.4	0.001	0.625	pos	and  then  transfered  to  the  Sprout  Master  . 	0.31851854804239954	0.6814814519576005
13_gourmet_pos_30	0.1005	0.2005	0.25	0.625	neg	The  Sprout  Master  allows  the  growing  plants  slightly  more  light 	0.4822211068324902	0.5177788931675098
13_gourmet_pos_31	0.001	0.001	0.001	0.001	neg	because  it  has  width 	0.508080974588505	0.491919025411495
13_gourmet_pos_32	0.001	0.001	0.5	0.5	neg	rather  than  height  , 	0.5633856607158685	0.4366143392841315
13_gourmet_pos_33	0.2	0.001	0.5625	0.1875	neg	but  the  difference  is  slight  . 	0.6528320209683978	0.34716797903160224
13_gourmet_pos_34	0.001	0.2	0.25	0.625	pos	I  `  ve  mostly  used  my  Easy  Sprouter  for  leafy  sprout  salad  mixes 	0.43778837713707486	0.5622116228629251
13_gourmet_pos_35	0.001	0.001	0.001	0.001	pos	-LRB-  alfalfa  ,  clover  ,  etc  .  .  .  -RRB- 	0.508080974588505	0.491919025411495
13_gourmet_pos_36	0.001	0.001	0.001	0.001	pos	These  varieties  take  about  a  week  to  grow  . 	0.508080974588505	0.491919025411495
13_gourmet_pos_37	0.001	0.2	0.001	0.001	pos	With  the  variety  of  lids  the  sprouter 	0.40793121553795997	0.59206878446204
13_gourmet_pos_38	0.001	0.6	0.25	0.3125	pos	it  is  very  flexible  . 	0.2547685782575265	0.7452314217424735
13_gourmet_pos_39	0.5	0.001	0.25	0.001	pos	I  have  n't  tried  to  sprout 	0.7385937730859151	0.2614062269140848
13_gourmet_pos_40	0.001	0.001	0.001	0.001	pos	while  traveling  , 	0.508080974588505	0.491919025411495
13_gourmet_pos_41	0.001	0.4	0.001	0.375	pos	but  I  'm  confident 	0.31688399864750183	0.6831160013524982
13_gourmet_pos_42	0.001	0.2	0.001	0.375	pos	that  it  would  work  well  . 	0.41065857658434	0.58934142341566
13_gourmet_pos_43	0.001	0.001	0.001	0.001	pos	It  works  for  storing  your  grown  sprouts  in  the  fridge  as  advertised  , 	0.508080974588505	0.491919025411495
13_gourmet_pos_44	0.001	0.001	0.001	0.001	pos	but  I  usually  take  them  out  of  the  sprouter 	0.508080974588505	0.491919025411495
13_gourmet_pos_45	0.001	0.001	0.125	0.4375	pos	and  break  up  the  clumps  before  serving  and  put  any  left-overs  into  a  different  container  . 	0.5242471532749007	0.47575284672509927
13_gourmet_pos_46	0.001	0.30000000000000004	0.25	0.4583333333333333	pos	I  use  my  Easy  Sprouter  nearly  constantly  ,  along  with  my  Sprout  Master  mini  trays  . 	0.3873150411928994	0.6126849588071006
13_gourmet_pos_47	0.001	0.2	0.25	0.625	pos	I  currently  have  a  second  Easy  Sprouter  on  order 	0.43778837713707486	0.5622116228629251
7_gourmet_neg_1	0.12575	0.3333333333333333	0.3125	0.3333333333333333	neg	Good  black  tea  is  not  hard  to  find  -  just  hard  to  find  in  your  grocery  store  . 	0.4308199497553542	0.5691800502446458
7_gourmet_neg_2	0.12575	0.4000000000000001	0.6666666666666666	0.5416666666666666	neg	The  honest  truth  is  that  Tazo  really  does  not  make  many  ,  if  any  really  good  teas  . 	0.43522810245226085	0.5647718975477392
7_gourmet_neg_3	1.0	0.001	0.75	0.25	neg	This  ,  in  particular  ,  is  one  of  their  worst  . 	0.896481735367676	0.1035182646323241
7_gourmet_neg_4	0.4	0.001	0.001	0.001	neg	It  is  bitter 	0.6800917045173902	0.3199082954826098
7_gourmet_neg_5	0.3005	0.2005	0.5	0.001	neg	and  leaves  a  bad  taste  in  your  mouth  immediately  . 	0.5928710952520717	0.4071289047479283
7_gourmet_neg_6	0.001	0.001	0.001	0.001	neg	Every  time  i  get 	0.508080974588505	0.491919025411495
7_gourmet_neg_7	0.001	0.001	0.001	0.125	neg	stuck  in  a  starbucks  with  friends 	0.5090157340060902	0.49098426599390976
7_gourmet_neg_8	0.001	0.001	0.5	0.001	neg	i  am  faced  with  the  choice  -  tea  ,  chai  or  steamed  milk  . 	0.5596799126564195	0.4403200873435805
7_gourmet_neg_9	0.001	0.001	0.001	0.001	neg	Every  time  i  cave  in 	0.508080974588505	0.491919025411495
7_gourmet_neg_10	0.001	0.001	0.125	0.5	neg	and  give  Tazo  another  chance 	0.5247173101142977	0.4752826898857023
7_gourmet_neg_11	0.001	0.001	0.25	0.001	neg	it  disappoints  me  . 	0.5339195604264527	0.4660804395735473
7_gourmet_neg_12	0.001	0.6	0.375	0.5	neg	If  you  want  a  good  black  tea  look  for  a  local  tea  shop 	0.26586667516998896	0.734133324830011
7_gourmet_neg_13	0.001	0.001	0.001	0.001	neg	and  let  them  brew 	0.508080974588505	0.491919025411495
7_gourmet_neg_14	0.001	0.001	0.001	0.001	neg	you  a  few  cups  . 	0.508080974588505	0.491919025411495
7_gourmet_neg_15	0.001	0.2	0.001	0.001	neg	Try  a  keemun  ,  a  lapsang  and  maybe  golden  dianhong 	0.40793121553795997	0.59206878446204
7_gourmet_neg_16	0.001	0.001	0.001	0.001	neg	and  see 	0.508080974588505	0.491919025411495
7_gourmet_neg_17	0.001	0.001	0.001	0.001	neg	how  it  goes  . 	0.508080974588505	0.491919025411495
7_gourmet_neg_18	0.001	0.001	0.001	0.3333333333333333	neg	If  you  really  want  to  kick  it  up  a  notch  look  for  a 	0.5105860850801172	0.4894139149198828
7_gourmet_neg_19	0.001	0.001	0.375	0.001	neg	Cameroonian  black  . 	0.5468310883049206	0.45316891169507945
7_gourmet_neg_20	0.001	0.001	0.001	0.001	neg	take  it  from  someone 	0.508080974588505	0.491919025411495
7_gourmet_neg_21	0.35	0.001	0.625	0.5625	neg	who  really  loves  tea  ,  this  stuff  is  not  worth  your  time  . 	0.7191389290247027	0.28086107097529733
7_gourmet_neg_22	0.001	0.6	0.001	0.75	neg	and  when  you  get  good  tea  , 	0.23799500614124913	0.7620049938587509
7_gourmet_neg_23	0.5	0.001	0.25	0.001	neg	please  do  n't  brew  it  in  your  coffee  maker 	0.7385937730859151	0.2614062269140848
10_cell_neg_1	0.001	0.001	0.001	0.001	neg	When  I  recieved  this  item  , 	0.508080974588505	0.491919025411495
10_cell_neg_2	0.001	0.001	0.001	0.625	neg	I  had  mixed  emotions  for  the  product  . 	0.5127842186840121	0.4872157813159878
10_cell_neg_3	0.001	0.001	0.001	0.5	pos	On  one  hand  , 	0.5118422170112381	0.4881577829887619
10_cell_neg_4	0.001	0.4	0.25	0.5625	pos	the  black  finish  looked  very  nice  , 	0.3409837815082132	0.6590162184917868
10_cell_neg_5	0.001	0.4	0.75	0.5	pos	and  the  clear  plastic  covering  protected  the  screen 	0.38868429753011946	0.6113157024698805
10_cell_neg_6	0.001	0.2	0.1875	0.625	pos	but  was  still  easy  to  read  . 	0.4314011609337466	0.5685988390662534
10_cell_neg_7	0.001	0.2	0.25	0.375	pos	Also  ,  all  of  the  side  buttons  are  fairly  easy  to  reach  with  average-sized  fingers 	0.43593329323136776	0.5640667067686322
10_cell_neg_8	0.001	0.001	0.001	0.001	neg	-LRB-  except  maybe  the  camera  button  -RRB-  , 	0.508080974588505	0.491919025411495
10_cell_neg_9	0.001	0.30000000000000004	0.2083333333333333	0.375	pos	so  navigating  the  phone  with  the  cover  still  closed  is  pretty  easy 	0.3826169414315682	0.6173830585684318
10_cell_neg_10	0.001	0.001	0.25	0.25	neg	unless  you  need 	0.535788041211891	0.46421195878810895
10_cell_neg_11	0.001	0.001	0.375	0.001	neg	to  use  touch  functions  or  open  the  QWERTY  keyboard  . 	0.5468310883049206	0.45316891169507945
10_cell_neg_12	0.4	0.001	0.375	0.2916666666666667	neg	However  ,  due  to  the  padding  and  the  nature  of  the  metal  materials  ,  the  case  is  very  thick  and  bulky  - 	0.7147381613635112	0.2852618386364888
10_cell_neg_13	0.001	0.001	0.001	0.001	neg	when  using  the  belt  clip  ,  the  phone  sticks  out  far 	0.508080974588505	0.491919025411495
10_cell_neg_14	0.5	0.001	0.375	0.001	neg	enough  that  it  does  not  even  rest  evenly  on  your  hip  , 	0.748506081939307	0.251493918060693
10_cell_neg_15	0.001	0.001	0.001	0.001	neg	but  leans  at  an  angle  . 	0.508080974588505	0.491919025411495
10_cell_neg_16	0.001	0.001	0.001	0.5	neg	BUT  ,  the  deciding  factor  in  my  two-star  rating  is  that  this  case  was  the  cause  of  the  only  two  times  I  have  dropped  my  Cingular  8525  -LRB- 	0.5118422170112381	0.4881577829887619
10_cell_neg_17	0.5	0.001	0.001	0.625	neg	which  at  such  a  steep  price  ,  is  not  something 	0.721905551533732	0.2780944484662679
10_cell_neg_18	0.001	0.2	0.001	0.125	neg	I  like  to  drop  -RRB-  . 	0.4088348548189581	0.5911651451810419
10_cell_neg_19	0.4	0.001	0.625	0.001	neg	The  problem  lies  with  the  snap-shut  system 	0.7337470849474373	0.26625291505256266
10_cell_neg_20	0.001	0.001	0.001	0.001	neg	that  closes  the  case  . 	0.508080974588505	0.491919025411495
10_cell_neg_21	0.001	0.001	0.001	0.001	neg	Because  the  metal  is  so  thin  , 	0.508080974588505	0.491919025411495
10_cell_neg_22	0.3	0.001	0.375	0.25	neg	it  does  not  secure  very  well  , 	0.6761934809962435	0.3238065190037565
10_cell_neg_23	0.001	0.6	0.375	0.25	neg	and  can  come  open  pretty  easily  . 	0.26439749191699835	0.7356025080830016
10_cell_neg_24	0.001	0.001	0.125	0.001	neg	To  fix  this  , 	0.520962425694063	0.47903757430593696
10_cell_neg_25	0.001	0.001	0.001	0.001	neg	I  simply  bent  the  piece  of  metal  downward  and  towards  the  phone  , 	0.508080974588505	0.491919025411495
10_cell_neg_26	0.001	0.001	0.5625	0.125	neg	so  that  it  was  much  harder  to  both  open  and  close  the  case  . 	0.5669940328581051	0.4330059671418949
10_cell_neg_27	0.4	0.001	0.625	0.001	pos	This  ,  for  the  most  part  ,  solves  the  problem  , 	0.7337470849474373	0.26625291505256266
10_cell_neg_28	0.6	0.001	0.4375	0.001	neg	but  it  is  still  dangerous 	0.7854263231723961	0.21457367682760387
10_cell_neg_29	0.001	0.001	0.001	0.375	neg	and  caution  is  DEFINATELY  in  order  . 	0.5109001312166133	0.4890998687833867
10_cell_neg_30	0.001	0.8	0.001	0.001	pos	My  favorite  thing  about  this  case  is  that  you  can  open  the  case 	0.16893690597580024	0.8310630940241998
10_cell_neg_31	0.001	0.001	0.375	0.001	pos	and  slide  the  keyboard  open  without  actually  taking  the  phone  out  of  the  case  . 	0.5468310883049206	0.45316891169507945
10_cell_neg_32	0.001	0.4	0.001	0.875	pos	This  is  nice 	0.3201575772330224	0.6798424227669776
10_cell_neg_33	0.001	0.001	0.001	0.001	pos	because  it  enable  quick  replies  to  text  messages  . 	0.508080974588505	0.491919025411495
10_cell_neg_34	0.001	0.001	0.001	0.001	pos	This  is  the  only  reason 	0.508080974588505	0.491919025411495
10_cell_neg_35	0.5	0.001	0.625	0.125	neg	I  did  not  give  it  a  one-star  rating  . 	0.768235899652233	0.23176410034776698
